17.10.2015 14:22:52;17.63;18.07;
17.10.2015 14:22:55;17.58;18.07;
17.10.2015 14:22:58;17.63;18.07;
17.10.2015 14:23:01;17.58;18.12;
17.10.2015 14:23:04;17.68;18.02;
17.10.2015 14:23:07;17.63;17.92;
